xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2002337,2002-12-03,h19v12,2015153053237,1,5819
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2002353,2002-12-19,h19v12,2018226091801,1,5642
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003001,2003-01-01,h19v12,2015153201024,1,5642
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003017,2003-01-17,h19v12,2015154060531,1,6196
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003033,2003-02-02,h19v12,2015156053156,1,6561
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003049,2003-02-18,h19v12,2015156083037,1,6079
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003065,2003-03-06,h19v12,2015156190723,1,6213
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003081,2003-03-22,h19v12,2015156191855,1,6872
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003097,2003-04-07,h19v12,2015158152017,1,6884
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003113,2003-04-23,h19v12,2015158152258,1,7026
