xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002209,2002-07-28,h19v12,2015149183717,1,6887
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002225,2002-08-13,h19v12,2015150025437,1,6319
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002241,2002-08-29,h19v12,2015150202715,1,6712
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002257,2002-09-14,h19v12,2015151081437,1,7016
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002273,2002-09-30,h19v12,2015151081348,1,6973
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002289,2002-10-16,h19v12,2015152035752,1,5520
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002305,2002-11-01,h19v12,2015152040113,1,4851
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002321,2002-11-17,h19v12,2015152183917,1,4255
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002337,2002-12-03,h19v12,2015153053237,1,4021
1884292.80,-3822561.53,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.375052,20.531749,grassy field,MOD13Q1,2000-01-01,2021-12-31,TRUE,A2002353,2002-12-19,h19v12,2018226091801,1,4305
